"All Outlinks"
"Type","Source","Destination","Alt Text","Anchor","Status Code","Status","Follow"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/2000px-star_wars_logo-svg.png","logo star wars","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/screenshot040.jpg","xpath href","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/screenshot038.jpg","titranalyser star wars","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screenshot002.jpg","etude top pages","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screen-shot-12-15-15-at-12-02-am.png","corpus starwars","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screen-shot-12-16-15-at-10-42-pm.png","page objectif star wars","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/2000px-star_wars_logo-svg.png","logo star wars","","301","Moved Permanently","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/01/10/maillage-interne-semantique-starwars-partie-3/","","← #SEO Créer votre maillage interne sémantique avec #R – Tutorial sur #Starwars – Partie 3","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2015/12/09/maillage-interne-semantique-visiblis-starwars-partie-1/","","#SEO Créer votre maillage interne sémantique avec @visiblis- Tutorial sur #Starwars – Partie 1 →","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/data-science/","","Data Science","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/google-analytics/","","Google Analytics","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/mobile/","","Mobile","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/r/","","R","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/category/tools/","","Tools","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/10/23/monitorer-positions-seo-vps-ovh/","","Monitorer ses positions SEO avec un VPS OVH et Serposcope","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/06/25/dashboard-seo-part-4-kibana/","","Dashboard SEO : Testez un analyseur de logs open source avec Kibana et Paas Logs – Partie 4","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/06/17/tutoriel-paas-logs-analyseur-de-logs/","","Dashboard SEO : Créez un analyseur de logs avec Paas Logs – Partie 3","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/05/02/detecter-vos-marronniers-avec-r/","","Détecter vos marronniers avec #R","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/10/23/monitorer-positions-seo-vps-ovh/","","Monitorer ses positions SEO avec un VPS OVH et Serposcope","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/2016/10/23/monitorer-positions-seo-vps-ovh/","","Monitorer ses positions SEO avec un VPS OVH et Serposcope","200","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.com/","","English","","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.com/2015/12/09/maillage-interne-semantique-visiblis-starwars-partie-1/","","choisir les pages supports","","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://www.similarweb.com/website/scifi-universe.com","","http://www.similarweb.com/website/scifi-universe.com#overview","","","false"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://chrome.google.com/webstore/detail/xpath-helper/hgimnogjllphhhkhlmebbmlgjoejdpjl?hl=en","","plugin chrome Xpath Helper","","","false"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://www.visiblis.com/","","http://www.visiblis.com","","","true"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://www.starwars.com/","","Starwars","","","false"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.com/2016/01/10/maillage-interne-semantique-starwars-partie-3/","","#SEO Créer votre maillage interne sémantique avec #R – Tutorial sur #Starwars – Partie 3 | DATA-SEO","","","false"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.com/","","Vincent Terrasi","","","false"
"HREF","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://twitter.com/remibacha","","Rémi","","","false"
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/2000px-star_wars_logo-svg.png?w=200&h=121&crop=1","logo star wars","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/screenshot040.jpg?w=800&h=489&crop=1","xpath href","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screen-shot-12-14-15-at-11-07-pm.png","Screen Shot 12-14-15 at 11.07 PM","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screen-shot-12-14-15-at-10-59-pm.png","Screen Shot 12-14-15 at 10.59 PM","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/screenshot038.jpg?w=800&h=333&crop=1","titranalyser star wars","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screenshot002.jpg?w=800&h=184&crop=1","etude top pages","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screen-shot-12-15-15-at-12-02-am.png?w=1513&h=594&crop=1","corpus starwars","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/12/screen-shot-12-16-15-at-10-42-pm.png?w=1265&h=445&crop=1","page objectif star wars","","",""
"IMG","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/uploads/2015/11/2000px-star_wars_logo-svg.png?w=200&h=121&crop=1","logo star wars","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/plugins/quick-related-post/admin/css/style_admin.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/owlslider/owl.carousel.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/owlslider/owl.theme.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/text/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/thumbnail/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/custom/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/better-click-to-tweet/assets/css/styles.css?ver=3.0","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/css/jquery.mmenu.css?ver=4.3.2","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/css/superfish.css?ver=1.7.3","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/css/YTPlayer.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/css/font-awesome.min.css?ver=4.0.3","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://fonts.googleapis.com/css?family=Merriweather%3A300%2C400%2C700%2C300italic%2C400italic%2C700italic&ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://fonts.googleapis.com/css?family=Open+Sans%3A300%2C400%2C700%2C300italic%2C400italic%2C700italic&ver=4.7.1","","","",""
"CSS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/css/flexslider.css?ver=4.7.1","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://www.google-analytics.com/analytics.js","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://mc.yandex.ru/metrika/watch.js","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-includes/js/wp-emoji-release.min.js?ver=4.7.1","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-includes/js/jquery/jquery.js?ver=1.12.4","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/quick-related-post/admin/js/js_admin.js?ver=4.7.1","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/quick-related-post/assets/js/js_frontend.js?ver=4.7.1","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/quick-related-post/assets/js/owl.carousel.min.js?ver=4.7.1","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.6","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/jquery.flexslider-min.js?ver=2.6.0","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/jquery.waitforimages.min.js?ver=1.0","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/superfish.js?ver=1.7.3","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/jquery.isotope.js?ver=1.3.110525","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/jquery.fitvids.js?ver=1.0","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/jquery.mmenu.min.js?ver=4.3.2","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-content/themes/swell/js/theme_trust.js?ver=1.0","","","",""
"JS","https://data-seo.fr/2015/12/17/maillage-interne-semantique-visiblis-starwars-partie-2/","https://data-seo.fr/wp-includes/js/wp-embed.min.js?ver=4.7.1","","","",""
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/","","DATA-SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/home/","","Accueil","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/a-propos/","","Contact","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/page/2/","","","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/r/","","R","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/12/09/maillage-interne-semantique-visiblis-starwars-partie-1/","","#SEO Créer votre maillage interne sémantique avec @visiblis- Tutorial sur #Starwars – Partie 1","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/12/09/maillage-interne-semantique-visiblis-starwars-partie-1/","","7 Comments","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/12/09/maillage-interne-semantique-visiblis-starwars-partie-1/","#SEO Créer votre maillage interne sémantique avec @visiblis- Tutorial sur #Starwars – Partie 1","","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/12/09/maillage-interne-semantique-visiblis-starwars-partie-1/","","Read More","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/mobile/","","Mobile","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/10/16/google-amp-etude-seo-technique/","","AMP HTML : étude SEO et Technique #amphtml avec @SpeedCurve et #PageSpeed","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/10/16/google-amp-etude-seo-technique/","","1 Comment","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/10/16/google-amp-etude-seo-technique/","AMP HTML : étude SEO et Technique #amphtml avec @SpeedCurve et #PageSpeed","","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/10/16/google-amp-etude-seo-technique/","","Read More","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/tools/","","Tools","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/29/clusteriser-vos-urls-avec-open-refine/","","Clusteriser vos urls avec Open Refine","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/29/clusteriser-vos-urls-avec-open-refine/","Clusteriser vos urls avec Open Refine","","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/29/clusteriser-vos-urls-avec-open-refine/","","Read More","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/r/","","R","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/21/ameliorez-donnees-google-analytics-r-shiny/","","Améliorez vos données Google Analytics avec R et Shiny @HoloMarkeD","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/21/ameliorez-donnees-google-analytics-r-shiny/","","1 Comment","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/21/ameliorez-donnees-google-analytics-r-shiny/","Améliorez vos données Google Analytics avec R et Shiny @HoloMarkeD","","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/08/21/ameliorez-donnees-google-analytics-r-shiny/","","Read More","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/tools/","","Tools","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/07/09/tutoriel-screamingfrog-v4-decouvrez/","","Tutoriel @ScreamingFrog v4 : Google Analytics integration et Custom extraction","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/07/09/tutoriel-screamingfrog-v4-decouvrez/","","1 Comment","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/07/09/tutoriel-screamingfrog-v4-decouvrez/","","Read More","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/06/20/top-100-des-experts-seo-les-plus-influents-sur-les-reseaux-sociaux/","","Top 100 des experts SEO les plus influents sur les réseaux sociaux","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/author/voltek62/","","Vincent Terrasi","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/06/20/top-100-des-experts-seo-les-plus-influents-sur-les-reseaux-sociaux/","","2 Comments","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2015/06/20/top-100-des-experts-seo-les-plus-influents-sur-les-reseaux-sociaux/","","Read More","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/","","1","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/data-science/","","Data Science","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/google-analytics/","","Google Analytics","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/mobile/","","Mobile","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/r/","","R","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/seo/","","SEO","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/category/tools/","","Tools","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2016/10/23/monitorer-positions-seo-vps-ovh/","","Monitorer ses positions SEO avec un VPS OVH et Serposcope","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2016/06/25/dashboard-seo-part-4-kibana/","","Dashboard SEO : Testez un analyseur de logs open source avec Kibana et Paas Logs – Partie 4","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2016/06/17/tutoriel-paas-logs-analyseur-de-logs/","","Dashboard SEO : Créez un analyseur de logs avec Paas Logs – Partie 3","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2016/05/02/detecter-vos-marronniers-avec-r/","","Détecter vos marronniers avec #R","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2017/01/10/bea-premier-tutorial-seo-avec-prom/","","BEA : premier tutorial SEO avec ProM","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2016/10/23/monitorer-positions-seo-vps-ovh/","","Monitorer ses positions SEO avec un VPS OVH et Serposcope","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.fr/2016/10/23/monitorer-positions-seo-vps-ovh/","","Monitorer ses positions SEO avec un VPS OVH et Serposcope","200","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.com/","","English","","","true"
"HREF","https://data-seo.fr/page/2/","https://data-seo.com/","","Vincent Terrasi","","","false"
"HREF","https://data-seo.fr/page/2/","https://twitter.com/remibacha","","Rémi","","","false"
"IMG","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/uploads/2015/12/starwars-edito1.jpg","#SEO Créer votre maillage interne sémantique avec @visiblis- Tutorial sur #Starwars – Partie 1","","",""
"IMG","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/uploads/2015/10/vitesse2.jpg","AMP HTML : étude SEO et Technique #amphtml avec @SpeedCurve et #PageSpeed","","",""
"IMG","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/uploads/2015/08/tumblr_inline_ndngm8qrtg1rnucy1.jpg","Clusteriser vos urls avec Open Refine","","",""
"IMG","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/uploads/2015/08/tc3a9lc3a9chargement.png","Améliorez vos données Google Analytics avec R et Shiny @HoloMarkeD","","",""
"CSS","https://data-seo.fr/page/2/","http://data-seo.fr/wp-content/plugins/quick-related-post/admin/css/style_admin.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/owlslider/owl.carousel.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/owlslider/owl.theme.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/text/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/thumbnail/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","http://data-seo.fr/wp-content/plugins/quick-related-post/themes/custom/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/plugins/better-click-to-tweet/assets/css/styles.css?ver=3.0","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.6","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/themes/swell/style.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/themes/swell/css/jquery.mmenu.css?ver=4.3.2","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/themes/swell/css/superfish.css?ver=1.7.3","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/themes/swell/css/YTPlayer.css?ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/themes/swell/css/font-awesome.min.css?ver=4.0.3","","","",""
"CSS","https://data-seo.fr/page/2/","https://fonts.googleapis.com/css?family=Merriweather%3A300%2C400%2C700%2C300italic%2C400italic%2C700italic&ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","https://fonts.googleapis.com/css?family=Open+Sans%3A300%2C400%2C700%2C300italic%2C400italic%2C700italic&ver=4.7.1","","","",""
"CSS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-content/themes/swell/css/flexslider.css?ver=4.7.1","","","",""
"JS","https://data-seo.fr/page/2/","https://www.google-analytics.com/analytics.js","","","",""
"JS","https://data-seo.fr/page/2/","https://mc.yandex.ru/metrika/watch.js","","","",""
"JS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-includes/js/wp-emoji-release.min.js?ver=4.7.1","","","",""
"JS","https://data-seo.fr/page/2/","https://data-seo.fr/wp-includes/js/jquery/jquery.js?ver=1.12.4","","","",""
